Number,FileName,Valence,Arousal,SocialEngagement,Time,Behavior,Gender,Age,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,zcr,rms,spectral_centroid
230,Duke_readytofightcleo_1321,-1,5,-1.5,1321,fight,M,2.5,-374.0099487,-21.33348465,-12.7468605,70.54566193,12.16514397,2.499864101,0.374160886,19.0758667,-3.450136662,7.504846573,-1.597732186,-7.875375271,4.983379364,153.1596527,87.53512573,32.95768738,23.80848122,18.28995895,9.928958893,12.357831,11.29146194,16.83274078,20.06309509,19.24265099,26.8534565,17.26981544,0.400682777,0.30275321,0.234360084,0.250323921,0.319514126,0.409044236,0.521277249,0.478263319,0.475246161,0.416112304,0.342462361,0.373234957,0.265807489,0.046015751,3660.788423
231,Duke_readytoflycall_1326,3.75,4,3.65,1326,call,M,2.5,-438.3551636,28.14379883,6.531733513,73.91522217,1.878099084,10.60828018,21.133955,8.729037285,5.630774021,14.11581421,4.486420631,2.751782179,6.090301514,109.2408981,96.98014832,11.51179028,30.73451042,25.24994469,9.402871132,8.309574127,10.71918106,11.075284,11.20206738,12.63388538,7.916733742,6.012476444,0.683322668,0.520586073,0.454034507,0.45701474,0.470334947,0.498201013,0.467334896,0.453394651,0.520012438,0.484634459,0.734533608,0.66597712,0.150172183,0.035224777,2529.935569
232,Duke_respondtofizzy_1211,3.35,2.1,3.7,1211,respond,M,2.5,-343.6911011,27.51879311,17.85080719,63.78918457,-10.73308182,-9.402601242,-8.078997612,7.939676285,6.677299976,16.79710007,-4.364843369,5.961238384,8.325870514,164.6264648,114.8059311,40.69842529,56.52288055,24.58022499,14.68935299,17.06498909,11.24948692,11.23673344,12.01006508,17.67695808,14.6673851,18.16857719,0.503623664,0.486358434,0.38296473,0.362156779,0.272411555,0.249773175,0.271684021,0.349478036,0.363877118,0.341719359,0.347618967,0.543478549,0.198086825,0.092839047,2731.713988
233,Duke_respondtohuman_1331,0.85,2.1,0.2,1331,respondhuman,M,2.5,-442.4753418,52.61361694,-10.98624516,33.01612473,-15.56497192,6.149555683,12.61488628,1.033996463,4.152592659,-5.090012074,-10.59457493,15.50501537,-4.005686283,137.4742279,110.5353928,18.85581779,30.50755501,26.97318459,13.088727,13.24165344,11.1485548,9.696491241,10.40215588,9.15794754,17.1238842,7.088533878,0.476705641,0.580700934,0.6726771,0.475999206,0.249227464,0.226736233,0.271109372,0.241201416,0.220341191,0.312648207,0.434220672,0.521345437,0.229990641,0.02417923,3109.19617
234,Duke_sawnewthing_1300,1.5,2,1.3,1300,seenewthing,M,2.5,-307.9164124,17.35100746,8.835906029,53.42453384,-6.659529686,7.230802536,3.7260952,0.445731878,1.046708584,6.118474007,-7.006719589,9.364424706,6.276550293,106.1063843,86.87754822,14.96619415,31.44108009,14.13353539,14.37116623,18.75875092,10.87725449,7.263547897,12.42875099,12.79042816,5.988788128,7.364465237,0.549475729,0.464358389,0.484593421,0.4004035,0.372015506,0.371282458,0.366833538,0.366485804,0.462592661,0.496569782,0.625357985,0.76146239,0.242013705,0.048346117,3587.740936
235,Duke_scratchingheadforcleo_2000,4.4,1.4,5,2000,scratchheadformate,M,2.5,-334.4306335,126.6368332,-12.00957775,29.83912086,15.88477802,11.44620419,7.529559135,8.660574913,2.778629065,9.259015083,6.896090508,2.926156759,1.372573137,112.602211,58.33830261,24.39815331,15.93421745,13.21969604,7.523748875,8.629349709,8.437565804,7.771323681,10.5846138,6.02838707,4.556377411,5.094300747,0.426291198,0.542652428,0.593026221,0.521217525,0.5240677,0.529855669,0.638910532,0.734549105,0.815439999,0.585592926,0.430982918,0.380693823,0.072284773,0.031021137,1538.696135
236,Duke_smallargumentwithcleo_1700,0.5,2.9,0.45,1700,argument,M,2.5,-400.8408813,12.25612354,-10.50132847,31.08006287,18.09470749,27.38729286,5.824243069,-5.602893353,7.430668831,21.41662407,4.260506153,-7.515389442,-0.247892946,165.7671967,97.12580109,35.18510818,26.41447258,11.3941927,14.13229179,10.39964294,15.7092905,14.97332573,14.73171902,11.08331585,14.28948402,15.18925381,0.450758427,0.455888748,0.450942189,0.455674142,0.436340719,0.51869601,0.597041905,0.607469738,0.623660505,0.551275551,0.565396607,0.559172273,0.218029585,0.031542413,3229.16491
237,Duke_standonhighbranchalone_1522,1.2,0.2,1.3,1522,alone,M,2.5,-311.3480225,36.0993309,-27.01251602,39.22039795,-8.206520081,2.244373322,6.331015587,1.980388761,5.697347641,7.352624893,-8.143333435,1.494634032,0.472843468,118.8526611,64.38722229,23.94421959,31.53537369,17.04908371,10.52200031,10.23097324,9.774460793,8.067633629,11.52339649,11.20642853,9.389959335,9.386105537,0.610594809,0.677386045,0.537673235,0.389920771,0.332826614,0.357315272,0.473608464,0.640411317,0.560529351,0.646542668,0.595259786,0.530559599,0.229324341,0.044220462,3264.855273
238,Duke_talkingtocleo_1343,4.55,2.3,5,1343,conversation,M,2.5,-223.3489075,73.34986115,-18.53795815,24.7928772,2.665604353,13.35129547,5.442051411,-6.431186199,0.224847212,15.00529289,2.013291121,-15.70990753,2.372990131,88.79255676,63.4515419,26.9041481,17.63903809,14.33296013,11.59472752,8.523911476,13.66851902,10.35925198,16.03323174,10.3684988,14.67997169,6.431265831,0.413797021,0.448484749,0.440222859,0.380736113,0.382267296,0.470725745,0.608512938,0.671766281,0.716339409,0.478919268,0.402172238,0.417372167,0.164730296,0.044816032,2774.050657
239,Duke_uncomfortable_1347,-0.9,2,-1.3,1347,discomfort,M,2.5,-386.1564636,-36.18587494,-34.13308716,62.15561295,2.744647503,16.81856155,-8.5060215,-6.289852142,13.04770088,19.37075424,-15.40466213,-4.330004215,8.682744026,162.2074738,71.08036804,21.80298042,32.70332718,17.16110229,12.88372612,19.18706894,8.640494347,19.97578812,14.41295528,13.79457283,9.961532593,13.35319042,0.451384515,0.373189688,0.341685385,0.29899472,0.254391432,0.232243553,0.195356026,0.294138312,0.450518668,0.643469512,0.658159316,0.576325595,0.328374335,0.047928479,4235.414977
240,Duke_wantfood_0907,1.1,2.1,0.55,907,wantfoodfromhuman,M,2.5,-332.7275085,6.649652004,8.119692802,60.69154358,-8.093943596,21.55886269,-9.699331284,2.276661158,23.99490929,-8.091159821,-8.289074898,7.804275513,15.3403244,124.8226089,103.1895905,11.32645226,23.75675392,17.08477783,15.04517269,18.55914497,8.482444763,18.64002228,12.27974606,18.53169823,11.13600349,8.837743759,0.482046127,0.54896915,0.679874837,0.299385339,0.247117519,0.307904065,0.39772138,0.502614439,0.412428468,0.421422094,0.386109591,0.439452797,0.258911133,0.063250646,3579.889644
241,Duke_watcheshuman_0905,0.1,1.1,-0.45,905,observinghuman,M,2.5,-332.3401794,-46.69085693,17.93273354,79.59655762,-10.46999645,12.24248981,-3.057660341,11.57834721,14.20060062,-5.552804947,-12.08721542,16.15207481,7.945722103,114.0239029,71.87567902,27.75846863,23.3744812,17.46808624,17.292696,16.1789608,7.817629814,10.9723959,10.61816406,13.59726906,14.78484726,7.234595776,0.499246269,0.346926302,0.296700716,0.33987686,0.336652219,0.236440897,0.222658485,0.30368185,0.288756937,0.260828227,0.589586973,0.778276265,0.308022357,0.064039394,4381.114224
242,Eko_alittleangrythatothersenterherhome_1338,-0.35,3,-0.55,1328,territorial,F,1,-320.9604187,15.39048767,-11.46850491,56.24864578,-2.441933632,-5.896191597,-8.72436142,0.70570451,-2.276713371,3.813781023,0.886759996,-0.107435592,-0.003903909,87.87034607,87.66919708,12.64101696,34.54553604,11.46223927,10.1429987,12.52794743,9.867232323,8.964984894,14.35883427,12.22499275,7.197182655,7.58597517,0.31909892,0.387416273,0.377084911,0.334835649,0.285635203,0.28245303,0.364829659,0.260013163,0.344213754,0.608336508,0.472523659,0.317850858,0.223266602,0.036330447,3409.841708
243,Eko_aloneflyingtohome_1525,2.65,3.9,2.3,1525,alonegohome,F,1,-398.3657227,-21.64474297,-14.42957401,70.31660461,1.421888113,-4.907131672,0.740077555,13.06355286,-1.956786275,9.305789948,-8.305747032,-2.466380835,19.59461212,157.7184753,75.70732117,20.0595417,42.21045685,12.55699635,9.64550209,14.87982941,15.39741039,15.57994843,16.52124214,17.18043327,11.99782181,16.61639023,0.319610327,0.291036159,0.367736816,0.224519908,0.152393237,0.107748479,0.20216912,0.40976122,0.63828969,0.394973278,0.305771619,0.406068712,0.249955611,0.048520569,4093.510281
244,Eko_askforfoodfrombobby_1643,3.35,2.1,3.7,1643,foodrequest,F,1,-402.8063965,19.31912994,14.94047356,58.31968307,7.946404457,5.268989563,3.055840731,3.550836802,10.15064716,19.27397919,-4.001484871,-0.126182944,10.213274,105.0706406,69.16291809,26.58995628,29.32413483,14.46362591,12.073102,16.81916237,12.15332222,22.4136982,15.93950558,23.65637207,19.57939529,12.74206543,0.375870347,0.352308124,0.328970402,0.315053284,0.346066535,0.420805216,0.548974216,0.545546114,0.322497517,0.339810431,0.441232711,0.480019569,0.208276099,0.036433626,3294.273012
245,Eko_bickerwithmate_1858,0.5,2.9,0.45,1858,bicker,F,1,-374.7141418,-1.858569026,4.939098835,67.12926483,3.526695251,20.90896034,6.523843288,12.65034199,20.53394318,3.924728155,-13.15889072,9.382228851,3.722058058,143.0198059,97.60147095,25.77741241,34.35494995,12.43675137,14.8092165,16.12503624,10.60029507,10.61750412,21.93952942,17.08084869,18.66465759,17.10309982,0.678704977,0.615777552,0.30850178,0.253405511,0.254426897,0.305733621,0.271073222,0.268867224,0.341076553,0.326237202,0.423365951,0.482808292,0.237815163,0.068577237,3338.584184
246,Eko_callbobby_1334,4.1,3.1,4.35,1334,call,F,1,-433.316803,85.6292572,0.933775902,46.13034058,3.651566505,2.11917305,-6.647629261,9.207764626,10.60042381,8.001402855,1.902487993,-3.212340832,3.00694418,123.3237839,89.22060394,27.63636017,26.33873749,18.13035202,18.58691788,10.7137289,9.594934464,7.497244358,16.55528641,6.643186569,13.92163563,8.087795258,0.4785932,0.446786851,0.388471395,0.291501731,0.377196431,0.483647108,0.666884542,0.657624543,0.598715603,0.502767444,0.435978085,0.526789725,0.165859006,0.017347418,2383.752755
247,Eko_callingbobby_1325,4.1,3.1,4.35,1325,call,F,1,-462.6063232,8.388380051,-4.977874279,52.82029724,-0.235544458,12.8618145,0.7089504,-2.606665373,8.779392242,16.90885353,0.507331669,-7.024906635,13.08918858,141.7446594,99.80141449,18.91542244,38.75905609,16.13513374,8.39440155,14.89062214,10.40627003,8.651651382,10.51485443,17.14130974,10.66292763,12.22231293,0.313579321,0.263580233,0.310719877,0.351242006,0.414094657,0.376915246,0.345606118,0.378558367,0.643468678,0.450885981,0.401159078,0.360482097,0.216162966,0.024945481,3277.023126
248,Eko_callingbobby_1330,4.1,3.1,4.35,1330,call,F,1,-403.7278748,67.14238739,12.50443077,40.7350235,11.0555191,24.80690956,3.019531488,-5.618365765,5.42110157,23.94871712,-8.211974144,-15.10870934,15.96554279,121.40168,79.99971771,23.94470787,22.52741432,13.68961334,10.75530529,13.02357674,10.90946198,9.904706955,19.7049942,13.42389297,19.36149216,14.13174725,0.293625325,0.274422467,0.331213623,0.321309388,0.380694419,0.435887158,0.500097692,0.573578656,0.733931839,0.535976231,0.420069158,0.429471582,0.153033713,0.028802264,2499.324564
249,Eko_callmate_1859,4.1,3.1,4.35,1859,callmate,F,1,-415.894043,53.44430923,16.24246788,49.59369659,10.17027283,6.467872143,20.66560936,10.18855858,2.191610813,23.66773987,-0.937050283,-4.653009892,15.46918392,103.8992844,76.54727173,19.06707382,34.78702927,8.827972412,9.946564674,10.63694954,14.85490799,12.64716244,13.6180048,24.90911865,18.94061279,16.02967644,0.363630265,0.256536871,0.286918014,0.314479738,0.356871158,0.40475297,0.365718395,0.444607049,0.50284946,0.37915042,0.606304526,0.545179904,0.187081473,0.040731549,2687.227734
250,Eko_callsmate_1636,4.1,3.1,4.35,1636,call,F,1,-305.774292,18.50520134,-17.08711243,62.42103195,-10.96172905,6.769420147,16.8103981,4.677666664,-13.82221985,-1.359790206,-1.413479447,2.831275702,-10.9932518,62.49069214,71.67958069,18.03160286,26.20388031,14.4330883,19.0116024,16.17049217,12.78362465,12.84173393,10.83736801,16.93457413,24.67495918,12.07227612,0.208975703,0.173237845,0.218238786,0.301226407,0.313948005,0.421598911,0.551991642,0.283681422,0.317155421,0.525191128,0.359010786,0.276317477,0.237193714,0.04870614,3398.000736
251,Eko_exploring_1337,3.25,4,2.95,1337,explore,F,1,-330.0648193,119.1630173,-9.208890915,18.02760315,10.23466206,17.71270561,13.32531357,7.699359417,-1.52432549,0.018784611,9.595558167,2.079674244,-3.149559975,106.3572235,53.99619675,18.50595665,27.41257858,12.03618908,20.248209,9.584490776,15.25457191,7.36137104,11.34972763,12.94608879,13.04310799,10.77426338,0.438087821,0.554029822,0.685166597,0.519858599,0.495541275,0.555465817,0.575432062,0.612545073,0.496480197,0.395123839,0.375037938,0.373072743,0.084972035,0.026401358,1870.159791
252,Eko_fightwithmate_1856,-1,5,-1.5,1856,fight,F,1,-406.7982483,-46.46538925,9.235142708,83.68914032,10.47038078,2.891108274,7.748981953,2.665830374,14.44149494,4.348748684,-14.57357597,10.83345699,-2.645645142,162.5639191,94.46503448,23.20950508,46.29639435,12.7974844,12.07145691,21.82628632,10.60954475,18.65197182,13.84416103,10.99792194,10.94652557,14.8937397,0.528038621,0.256112248,0.282823324,0.419194996,0.308278054,0.165453747,0.172499016,0.193117961,0.281229556,0.346869797,0.416345894,0.647810638,0.313868931,0.077871218,3972.595173
253,Eko_goingtobobby_1549,4.7,3.2,5,1549,gotomate,F,1,-323.1502075,4.451928139,-40.72939301,57.2690773,15.52342129,10.94231606,-4.18397522,-3.995815039,18.62712097,19.11809731,2.942226171,-7.909716606,2.019948959,95.83625793,77.44722748,40.57540894,32.75114441,19.82496834,12.49456406,11.46056652,9.714356422,22.53209114,12.08487606,16.0663147,11.81651497,7.821625233,0.397292316,0.306473434,0.35944742,0.41421172,0.407420576,0.329802752,0.338841945,0.448349267,0.612104952,0.606995165,0.508816421,0.449439049,0.242740407,0.035546254,3457.34119
254,Eko_gotomate_1324,4.7,3.2,5,1324,gotomate,F,1,-253.2293701,25.02090073,11.5133934,47.7272644,14.60323238,11.84318352,-8.950422287,3.191324472,1.203738928,1.271015644,-6.510926247,8.372437477,3.682857037,74.62828064,41.07365799,10.83906174,17.92302513,7.85142231,14.38859749,18.09397316,12.02666473,22.57279205,12.13277817,20.32440567,22.05769539,11.83333111,0.418157101,0.554938674,0.567198396,0.527120173,0.503232479,0.468538642,0.438560277,0.384737819,0.383532673,0.360640913,0.373799205,0.373870909,0.242279495,0.041513938,3767.340647
255,Eko_gotomate_1346,4.7,3.2,5,1346,gotomate,F,1,-299.6347351,10.75554943,-6.997810364,56.91964722,4.21131134,13.26249409,4.461708069,-4.053091049,9.604756355,3.419238567,5.707596302,14.41906071,5.991576672,108.8968887,84.60373688,25.2847538,34.68280411,11.69865417,14.45172977,18.15883827,12.30237865,17.5241394,13.75827408,12.83213997,15.06097984,14.27356815,0.535959423,0.274357617,0.332889169,0.314657688,0.451357335,0.392228931,0.19968082,0.200661376,0.270911276,0.320692867,0.483628303,0.755465806,0.245948305,0.053328976,3505.145522
256,Eko_gotomate_1855,4.7,3.2,5,1855,gotomate,F,1,-417.1810608,13.8752346,26.63050461,64.12893677,-0.739721298,9.138085365,21.20283699,-4.629324436,-1.20684886,14.1260519,-2.846312284,-1.655314565,-2.417810678,110.4304962,106.1612396,12.35865879,41.54389191,18.49296188,10.87375927,21.06572533,19.82281685,11.19460678,24.50766182,21.64144516,11.35992622,18.29149628,0.408486277,0.362556636,0.274900705,0.262735784,0.307936847,0.38129124,0.421748817,0.365118533,0.312078625,0.264933825,0.466423094,0.61996454,0.232874774,0.05196213,3141.420864
257,Eko_happychirping_1320,3.55,2.3,3.6,1320,happycall,F,1,-403.7476807,-54.01364517,12.23791122,75.53689575,-11.26980972,10.37323093,13.5907135,3.196875095,17.31939888,-3.330593348,-3.115426064,8.862958908,8.370752335,147.9551697,106.5842819,21.42682266,43.99631882,20.7282505,16.11812973,12.47168732,12.33734703,14.55064201,8.093082428,8.068586349,7.641348839,9.510811806,0.733078897,0.587687612,0.494743824,0.381461024,0.356012523,0.2888695,0.324512661,0.290121466,0.234875157,0.253816009,0.371316463,0.680790961,0.278031783,0.066169664,3761.735815
258,Eko_happyflying_1325,4,5,3.6,1325,flyhappy,F,1,-275.3772583,-14.72553158,-1.05425632,72.87963867,-16.42232323,18.5132637,17.20625305,9.643187523,16.61684036,15.46817017,-12.62074947,12.2035532,13.99088001,90.33790588,74.38703918,22.66583824,28.69973183,18.0973053,13.70540905,15.64614677,12.40907097,20.50063515,19.82557297,14.66858959,13.23717022,17.49870682,0.485969156,0.311439186,0.179018691,0.148158327,0.122165941,0.184405014,0.271634132,0.212437823,0.211248025,0.43418774,0.685797513,0.64934355,0.310241129,0.086810686,4013.264113
259,Eko_imitatehuman_1519,0.85,2.1,0.2,1519,imitate,F,1,-298.8909912,96.16342926,3.449140072,30.5527668,8.810592651,8.955481529,7.303195953,-4.718585491,3.712933064,14.69118214,-0.597363234,-10.74807167,0.97139287,139.2243958,57.38434219,22.3223629,19.94048309,5.68908596,10.43624306,9.673535347,16.38033295,11.47383022,15.26922131,11.34109402,14.48391342,8.283788681,0.374462873,0.323284954,0.322697401,0.32749024,0.341885477,0.488182962,0.634479403,0.534749627,0.574095547,0.390761048,0.435904205,0.435320824,0.109474072,0.063856989,2331.737788
260,Eko_kissingbobby_1326,4.4,1.4,5,1326,affection,F,1,-397.4552002,-26.40466499,-2.077687263,61.49386215,25.07115936,30.63730431,1.113730311,0.953253627,17.30983925,37.77962112,-10.16455841,-20.61837578,26.53364372,134.2674866,79.91353607,35.16665649,22.62757492,13.50888062,13.08744717,15.7313652,12.06361866,12.6732769,18.85045433,12.70051861,22.94286156,20.42868423,0.35138756,0.182215139,0.144471064,0.175965056,0.234406337,0.234676152,0.253544271,0.37221539,0.619139314,0.712792873,0.57174623,0.489984393,0.254484216,0.041758187,3640.39355
261,Eko_landingcallmate_1343,3.95,2.2,4.35,1343,callmate,F,1,-393.1777039,36.15109634,6.21543932,63.04520035,0.982857704,19.00658607,11.93940353,-0.447684944,17.66602135,9.60337925,-4.590715408,14.26708603,6.352180481,114.4767151,102.162323,10.58450603,33.83919144,24.18995476,13.84898663,11.1195116,12.70453548,9.260246277,7.12377739,10.32412052,9.347208023,5.177820683,0.48450473,0.411516935,0.382743746,0.465423018,0.374579072,0.321034551,0.29336226,0.311774731,0.33970353,0.499141008,0.792955756,0.721583903,0.189508612,0.047053888,2799.508648
262,Eko_landingherself_1325,0.75,1,0.65,1325,landing,F,1,-168.1547394,39.97243881,25.31085587,17.02566528,9.844163895,11.42569637,-0.26585561,6.573730946,1.297757745,11.52593899,4.707401752,-7.36767292,1.778317809,57.06540298,26.18764305,20.68691254,12.76403236,11.0677309,9.311845779,9.454382896,15.99841118,12.82691383,11.84059525,11.9095974,21.74306679,8.562934875,0.357305914,0.387194604,0.48270008,0.576993883,0.532165885,0.419273585,0.443300784,0.478974819,0.535840094,0.449191451,0.410533667,0.419059634,0.240085768,0.0573221,4055.762539
263,Eko_landingherselfgetmateattention_1357,3.35,2.1,3.7,1357,attention,F,1,-416.0485535,-22.9046936,8.461536407,51.10969543,7.630517006,7.537827969,-5.002288342,7.127955914,7.227152348,0.21997717,-9.039077759,7.849319935,5.895564556,161.9942932,63.5755043,20.3190155,36.04003143,9.658071518,12.47532654,12.98259068,8.016343117,10.97439861,6.547834396,13.66919422,8.89060688,8.452558517,0.847250819,0.659233391,0.610530794,0.553399861,0.422160804,0.360659242,0.439585537,0.437270612,0.416092932,0.446463048,0.522896528,0.659257054,0.38673868,0.024222087,4950.876106
264,Eko_landingtryingtoescapehuman_1505,-2.9,4.9,-4.35,1505,escapehuman,F,1,-442.9102478,41.89170456,17.19754601,44.81137848,6.997896194,19.5483799,-5.496826649,9.013360023,23.71126938,-3.798064232,-10.56147194,19.04766464,-6.752952099,114.9414902,64.63087463,19.23345947,22.66980743,11.85363007,13.80066586,16.02583122,8.984897614,18.34977531,16.70857239,17.11403084,19.7859745,13.89971161,0.316227794,0.370204419,0.469356,0.729690075,0.54028672,0.379885256,0.385867864,0.440321594,0.396371394,0.369908839,0.399560958,0.356220275,0.215225883,0.028430404,3190.180568
265,Eko_lovingfeedmate_1403,4.55,2.3,5,1403,feedmate,F,1,-388.7030945,-29.57027817,1.204145789,44.47866821,-5.478904724,22.81647873,-4.85828352,-1.006501079,19.14525032,19.27514839,-9.394400597,-1.82001555,8.527955055,152.3274231,96.86786652,20.35895538,23.45328712,14.30399799,13.41274452,16.06453323,12.64684582,17.7073822,18.12697792,16.58792686,16.00083542,12.09455776,0.56618011,0.374833643,0.362667918,0.357196867,0.331042588,0.379523277,0.37931186,0.347139686,0.344218731,0.353771061,0.554138839,0.585352302,0.32094413,0.043065563,4262.394599
266,Eko_playingonherown_1633,2.85,3.1,2.6,1633,playalone,F,1,-342.881073,83.14278412,-0.841902316,31.91188431,-10.89805412,-3.134115219,22.16121483,6.294942379,-6.668808937,23.73334694,5.445505619,-20.39731216,18.0835495,83.01266479,55.27402496,26.29771614,22.2014389,39.52758026,7.120487213,11.81494999,12.07960701,21.52191544,15.10059547,13.5517025,24.68470573,23.03299713,0.153017282,0.171587273,0.202042431,0.201478302,0.156875089,0.170635298,0.262337059,0.525867999,0.853454947,0.570789099,0.234992996,0.189945161,0.163736979,0.040883087,2622.671767
267,Eko_playingwithmate_1316,4.85,4.1,5,1316,play,F,1,-351.021698,7.591400623,8.192714691,50.55351639,-14.03878689,13.30839539,5.705925465,16.6619091,12.46569157,-4.36856699,0.709286273,21.28380966,-5.810964108,179.1880493,66.6060791,13.92003345,30.00582504,15.96297359,9.034656525,9.722328186,14.36141491,11.01390839,9.522956848,8.033937454,14.61772633,8.518094063,0.603749037,0.866669416,0.697793305,0.652025819,0.484888285,0.372114003,0.291786849,0.280649573,0.267718047,0.318055034,0.431355953,0.526476502,0.229381214,0.048909966,3816.6092
268,Eko_scratchmate_1213,3.95,2.2,4.35,1213,scratchmate,F,1,-441.7355957,110.9663696,30.19472694,19.68040657,-6.251534939,8.981813431,2.279882908,-7.121594906,7.939713478,16.88741302,-4.62667942,-0.43830952,6.357093811,116.5045776,84.5557785,24.85681343,40.51634216,15.29783535,10.96021461,11.86761856,9.881333351,6.984274864,13.04968262,13.14578533,13.06668758,10.57676411,0.532900035,0.474116713,0.537505627,0.441433668,0.451213628,0.49352625,0.445531458,0.403194845,0.382770866,0.463949203,0.576424181,0.641820133,0.131341231,0.024900038,1861.34317
269,Eko_scratchmate_1857,3.95,2.2,4.35,1857,scratchmate,F,1,-438.1253052,11.84340572,14.48297787,66.29116058,17.10203743,7.831885338,3.607812166,6.871150017,13.6530323,23.14389992,-26.9587326,2.790849447,19.69738007,113.5274811,91.21800232,18.20645714,38.22971344,12.21672821,24.69969368,32.0051384,15.93830109,40.92461014,17.36800003,29.16124916,13.05456734,15.01969147,0.431449473,0.421592474,0.200972572,0.172821477,0.223605007,0.301184177,0.42177695,0.520175636,0.518127024,0.534220457,0.514850557,0.367872328,0.205784574,0.035907112,2982.246901
270,Eko_smallargumentwithbobby_1523,0.5,2.9,0.45,1523,smallfight,F,1,-249.3445435,-2.177999735,-3.962614298,36.42567444,2.907118797,13.14360809,5.219639301,7.924110413,-4.214760303,7.931791782,-6.738573551,-6.356426716,7.154546738,58.41534805,40.82569504,19.20871735,27.68544006,12.67211437,11.31631756,15.37899399,11.52342796,16.51753235,11.59334755,16.1593399,14.01833248,15.19617748,0.485187054,0.45018062,0.429803371,0.339979023,0.294457316,0.349587947,0.395505637,0.496827662,0.433946759,0.505064607,0.553057969,0.529815733,0.317508243,0.041595265,4305.872913
271,Eko_sweetconversationwithmate_1541,4.55,2.3,5,1541,happyconversation,F,1,-340.5262146,-1.531017303,-29.95051765,71.47118378,7.248304367,28.29237747,11.91918564,-8.369530678,3.256855011,41.80627441,3.058803082,-21.35589981,1.607435703,133.3289032,69.47187805,41.51963806,17.90090179,24.48154068,22.37080765,22.80701637,19.69454193,15.49835587,24.29144287,14.6419611,16.93179512,11.65427589,0.156059742,0.224628687,0.231838524,0.191717148,0.205357641,0.191378519,0.194509998,0.330132663,0.473709732,0.646215379,0.583381534,0.289235502,0.269258939,0.045900617,3416.108862
272,Eko_tellingbobbyshescoming_1352,4.1,3.1,4.35,1352,inform,F,1,-460.8924866,13.67163944,8.680357933,40.61390686,-30.28333664,33.16781235,-6.915417671,-1.717480183,1.575911283,-4.552737236,9.711458206,-19.69299507,14.81658649,136.3608093,62.36380768,29.48357773,23.11685562,28.1176815,21.03829765,11.83533955,10.39370918,7.371306896,12.64453697,14.73759365,15.89373875,13.10236645,0.297570169,0.303621501,0.356371999,0.451936424,0.385461301,0.456926703,0.421850711,0.58161062,0.558445036,0.415276617,0.395566672,0.28259027,0.38840554,0.024045018,4688.644443
273,Eko_wanttodrinkwater_1320,1.35,1.1,1.3,1320,drink,F,1,-368.2391663,15.69104576,-5.29411459,52.18239975,7.190309525,10.68270111,-7.190619946,0.5580917,23.51633835,10.90834332,-34.99573135,25.40000725,18.05170822,107.4812851,91.90842438,21.14275932,25.19537163,15.63772011,14.05410099,27.44259071,11.19770718,21.45870399,19.99670219,24.14566231,26.35074043,12.65412426,0.568833411,0.568300664,0.315046191,0.217868224,0.272178769,0.250276595,0.236580759,0.248472452,0.270933747,0.40697968,0.435636789,0.472640514,0.242487322,0.055102285,3383.941327
274,Eko_wanttokissbobby_1644,4.55,2.3,5,1644,affection,F,1,-450.7843628,35.46191025,7.751330376,46.7351532,17.21167183,28.0313282,18.86822319,-2.535473585,1.476086736,28.10349655,2.970242977,-2.600464582,2.315723419,129.1959991,69.76561737,32.19895172,21.9424057,14.61327839,9.521723747,13.545084,15.10904694,11.32757378,14.46328354,19.56616974,12.1165781,13.97636318,0.239686102,0.272348225,0.348378688,0.326523513,0.363317639,0.678505898,0.580101252,0.399349481,0.383883834,0.503940403,0.574093997,0.338010758,0.163540927,0.031273395,2576.394384
275,Fizzy_alittleafraidofabirdbutasksastertocomeoutanddrivehimaway_1340,0.65,3.8,0.45,1342,fearseekmate,F,1,-321.4681091,35.95232391,20.83365822,34.47951126,17.0718689,18.55439949,1.722848415,-8.733778954,9.403560638,19.24225044,-10.00843906,-11.23849487,25.59833908,90.73052216,53.29635239,16.29860306,12.88708019,11.01648808,13.6021843,11.37411022,15.39750195,9.293435097,14.46852016,21.67253494,24.69786835,24.37792015,0.549525499,0.365785152,0.365045577,0.379254341,0.407238126,0.488637447,0.482827574,0.396750957,0.420373231,0.422653228,0.54467535,0.814846218,0.205144709,0.048946582,3367.712094
276,Fizzy_alittletired_1324,-0.3,1.8,0,1324,tired,F,1,-554.8573608,6.709695816,39.22484589,54.94403839,-17.40971565,22.18299866,21.56748581,1.956173897,14.66818333,19.91411781,-4.667367935,13.85303783,2.518691301,132.6097107,73.80979919,7.13342762,29.21554184,38.403965,13.12287331,9.287303925,15.47455788,12.97674847,10.52600956,17.20503807,14.28816414,10.54981136,0.659742415,0.514494419,0.480343699,0.460523397,0.45743978,0.449730933,0.447062045,0.412116855,0.416023165,0.472631842,0.723911107,0.690727293,0.177577132,0.024708245,2755.077206
